Downloaded from wid.world on 25-07-2024 at 16:25:00
Australia;"sptinc_p90p100_z_AU
Pre-tax national income 
Top 10% | share
";p90p100;2001;0.3171
Australia;"sptinc_p90p100_z_AU
Pre-tax national income 
Top 10% | share
";p90p100;2002;0.3264
Australia;"sptinc_p90p100_z_AU
Pre-tax national income 
Top 10% | share
";p90p100;2003;0.3261
Australia;"sptinc_p90p100_z_AU
Pre-tax national income 
Top 10% | share
";p90p100;2004;0.3329
Australia;"sptinc_p90p100_z_AU
Pre-tax national income 
Top 10% | share
";p90p100;2005;0.3369
Australia;"sptinc_p90p100_z_AU
Pre-tax national income 
Top 10% | share
";p90p100;2006;0.3383
Australia;"sptinc_p90p100_z_AU
Pre-tax national income 
Top 10% | share
";p90p100;2007;0.3414
Australia;"sptinc_p90p100_z_AU
Pre-tax national income 
Top 10% | share
";p90p100;2008;0.3431
Australia;"sptinc_p90p100_z_AU
Pre-tax national income 
Top 10% | share
";p90p100;2009;0.3512
Australia;"sptinc_p90p100_z_AU
Pre-tax national income 
Top 10% | share
";p90p100;2010;0.3487
Australia;"sptinc_p90p100_z_AU
Pre-tax national income 
Top 10% | share
";p90p100;2011;0.3515
Australia;"sptinc_p90p100_z_AU
Pre-tax national income 
Top 10% | share
";p90p100;2012;0.3508
Australia;"sptinc_p90p100_z_AU
Pre-tax national income 
Top 10% | share
";p90p100;2013;0.3482
Australia;"sptinc_p90p100_z_AU
Pre-tax national income 
Top 10% | share
";p90p100;2014;0.3486
Australia;"sptinc_p90p100_z_AU
Pre-tax national income 
Top 10% | share
";p90p100;2015;0.3448
Australia;"shweal_p90p100_z_AU
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;1995;0.5557
Australia;"shweal_p90p100_z_AU
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;1996;0.5556
Australia;"shweal_p90p100_z_AU
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;1997;0.556
Australia;"shweal_p90p100_z_AU
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;1998;0.5561
Australia;"shweal_p90p100_z_AU
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;1999;0.5576
Australia;"shweal_p90p100_z_AU
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2000;0.5582
Australia;"shweal_p90p100_z_AU
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2001;0.5566
Australia;"shweal_p90p100_z_AU
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2002;0.5576
Australia;"shweal_p90p100_z_AU
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2003;0.5577
Australia;"shweal_p90p100_z_AU
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2004;0.5581
Australia;"shweal_p90p100_z_AU
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2005;0.5587
Australia;"shweal_p90p100_z_AU
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2006;0.5613
Australia;"shweal_p90p100_z_AU
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2007;0.5588
Australia;"shweal_p90p100_z_AU
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2008;0.5585
Australia;"shweal_p90p100_z_AU
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2009;0.5586
Australia;"shweal_p90p100_z_AU
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2010;0.5587
Australia;"shweal_p90p100_z_AU
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2011;0.5605
Australia;"shweal_p90p100_z_AU
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2012;0.5647
Australia;"shweal_p90p100_z_AU
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2013;0.5672
Australia;"shweal_p90p100_z_AU
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2014;0.5672
Australia;"shweal_p90p100_z_AU
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2015;0.5644
Austria;"sptinc_p90p100_z_AT
Pre-tax national income 
Top 10% | share
";p90p100;1995;0.3379
Austria;"sptinc_p90p100_z_AT
Pre-tax national income 
Top 10% | share
";p90p100;1996;0.3392
Austria;"sptinc_p90p100_z_AT
Pre-tax national income 
Top 10% | share
";p90p100;1997;0.3436
Austria;"sptinc_p90p100_z_AT
Pre-tax national income 
Top 10% | share
";p90p100;1998;0.3488
Austria;"sptinc_p90p100_z_AT
Pre-tax national income 
Top 10% | share
";p90p100;1999;0.3356
Austria;"sptinc_p90p100_z_AT
Pre-tax national income 
Top 10% | share
";p90p100;2000;0.3491
Austria;"sptinc_p90p100_z_AT
Pre-tax national income 
Top 10% | share
";p90p100;2001;0.3425
Austria;"sptinc_p90p100_z_AT
Pre-tax national income 
Top 10% | share
";p90p100;2002;0.3483
Austria;"sptinc_p90p100_z_AT
Pre-tax national income 
Top 10% | share
";p90p100;2003;0.3614
Austria;"sptinc_p90p100_z_AT
Pre-tax national income 
Top 10% | share
";p90p100;2004;0.3414
Austria;"sptinc_p90p100_z_AT
Pre-tax national income 
Top 10% | share
";p90p100;2005;0.3549
Austria;"sptinc_p90p100_z_AT
Pre-tax national income 
Top 10% | share
";p90p100;2006;0.3748
Austria;"sptinc_p90p100_z_AT
Pre-tax national income 
Top 10% | share
";p90p100;2007;0.353
Austria;"sptinc_p90p100_z_AT
Pre-tax national income 
Top 10% | share
";p90p100;2008;0.3553
Austria;"sptinc_p90p100_z_AT
Pre-tax national income 
Top 10% | share
";p90p100;2009;0.3424
Austria;"sptinc_p90p100_z_AT
Pre-tax national income 
Top 10% | share
";p90p100;2010;0.3472
Austria;"sptinc_p90p100_z_AT
Pre-tax national income 
Top 10% | share
";p90p100;2011;0.3386
Austria;"sptinc_p90p100_z_AT
Pre-tax national income 
Top 10% | share
";p90p100;2012;0.3189
Austria;"sptinc_p90p100_z_AT
Pre-tax national income 
Top 10% | share
";p90p100;2013;0.3212
Austria;"sptinc_p90p100_z_AT
Pre-tax national income 
Top 10% | share
";p90p100;2014;0.3408
Austria;"sptinc_p90p100_z_AT
Pre-tax national income 
Top 10% | share
";p90p100;2015;0.3331
Austria;"shweal_p90p100_z_AT
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;1995;0.6058
Austria;"shweal_p90p100_z_AT
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;1996;0.6061
Austria;"shweal_p90p100_z_AT
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;1997;0.6071
Austria;"shweal_p90p100_z_AT
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;1998;0.6084
Austria;"shweal_p90p100_z_AT
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;1999;0.6075
Austria;"shweal_p90p100_z_AT
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2000;0.6085
Austria;"shweal_p90p100_z_AT
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2001;0.6068
Austria;"shweal_p90p100_z_AT
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2002;0.6082
Austria;"shweal_p90p100_z_AT
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2003;0.612
Austria;"shweal_p90p100_z_AT
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2004;0.6094
Austria;"shweal_p90p100_z_AT
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2005;0.6137
Austria;"shweal_p90p100_z_AT
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2006;0.6179
Austria;"shweal_p90p100_z_AT
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2007;0.6129
Austria;"shweal_p90p100_z_AT
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2008;0.615
Austria;"shweal_p90p100_z_AT
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2009;0.611
Austria;"shweal_p90p100_z_AT
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2010;0.6123
Austria;"shweal_p90p100_z_AT
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2011;0.6084
Austria;"shweal_p90p100_z_AT
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2012;0.6074
Austria;"shweal_p90p100_z_AT
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2013;0.6061
Austria;"shweal_p90p100_z_AT
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2014;0.6042
Austria;"shweal_p90p100_z_AT
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2015;0.6071
Belgium;"sptinc_p90p100_z_BE
Pre-tax national income 
Top 10% | share
";p90p100;1995;0.3247
Belgium;"sptinc_p90p100_z_BE
Pre-tax national income 
Top 10% | share
";p90p100;1996;0.3275
Belgium;"sptinc_p90p100_z_BE
Pre-tax national income 
Top 10% | share
";p90p100;1997;0.3285
Belgium;"sptinc_p90p100_z_BE
Pre-tax national income 
Top 10% | share
";p90p100;1998;0.326
Belgium;"sptinc_p90p100_z_BE
Pre-tax national income 
Top 10% | share
";p90p100;1999;0.3274
Belgium;"sptinc_p90p100_z_BE
Pre-tax national income 
Top 10% | share
";p90p100;2000;0.326
Belgium;"sptinc_p90p100_z_BE
Pre-tax national income 
Top 10% | share
";p90p100;2001;0.3218
Belgium;"sptinc_p90p100_z_BE
Pre-tax national income 
Top 10% | share
";p90p100;2002;0.3157
Belgium;"sptinc_p90p100_z_BE
Pre-tax national income 
Top 10% | share
";p90p100;2003;0.3154
Belgium;"sptinc_p90p100_z_BE
Pre-tax national income 
Top 10% | share
";p90p100;2004;0.3221
Belgium;"sptinc_p90p100_z_BE
Pre-tax national income 
Top 10% | share
";p90p100;2005;0.317
Belgium;"sptinc_p90p100_z_BE
Pre-tax national income 
Top 10% | share
";p90p100;2006;0.3225
Belgium;"sptinc_p90p100_z_BE
Pre-tax national income 
Top 10% | share
";p90p100;2007;0.3312
Belgium;"sptinc_p90p100_z_BE
Pre-tax national income 
Top 10% | share
";p90p100;2008;0.321
Belgium;"sptinc_p90p100_z_BE
Pre-tax national income 
Top 10% | share
";p90p100;2009;0.3113
Belgium;"sptinc_p90p100_z_BE
Pre-tax national income 
Top 10% | share
";p90p100;2010;0.3136
Belgium;"sptinc_p90p100_z_BE
Pre-tax national income 
Top 10% | share
";p90p100;2011;0.3105
Belgium;"sptinc_p90p100_z_BE
Pre-tax national income 
Top 10% | share
";p90p100;2012;0.313
Belgium;"sptinc_p90p100_z_BE
Pre-tax national income 
Top 10% | share
";p90p100;2013;0.3161
Belgium;"sptinc_p90p100_z_BE
Pre-tax national income 
Top 10% | share
";p90p100;2014;0.318
Belgium;"sptinc_p90p100_z_BE
Pre-tax national income 
Top 10% | share
";p90p100;2015;0.3181
Belgium;"shweal_p90p100_z_BE
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;1995;0.5263
Belgium;"shweal_p90p100_z_BE
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;1996;0.5266
Belgium;"shweal_p90p100_z_BE
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;1997;0.5268
Belgium;"shweal_p90p100_z_BE
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;1998;0.5264
Belgium;"shweal_p90p100_z_BE
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;1999;0.5273
Belgium;"shweal_p90p100_z_BE
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2000;0.5265
Belgium;"shweal_p90p100_z_BE
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2001;0.5262
Belgium;"shweal_p90p100_z_BE
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2002;0.5254
Belgium;"shweal_p90p100_z_BE
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2003;0.5254
Belgium;"shweal_p90p100_z_BE
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2004;0.5262
Belgium;"shweal_p90p100_z_BE
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2005;0.526
Belgium;"shweal_p90p100_z_BE
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2006;0.5276
Belgium;"shweal_p90p100_z_BE
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2007;0.5293
Belgium;"shweal_p90p100_z_BE
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2008;0.5269
Belgium;"shweal_p90p100_z_BE
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2009;0.5256
Belgium;"shweal_p90p100_z_BE
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2010;0.5264
Belgium;"shweal_p90p100_z_BE
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2011;0.5224
Belgium;"shweal_p90p100_z_BE
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2012;0.5103
Belgium;"shweal_p90p100_z_BE
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2013;0.5047
Belgium;"shweal_p90p100_z_BE
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2014;0.5085
Belgium;"shweal_p90p100_z_BE
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2015;0.5163
Brazil;"sptinc_p90p100_z_BR
Pre-tax national income 
Top 10% | share
";p90p100;1995;0.581
Brazil;"sptinc_p90p100_z_BR
Pre-tax national income 
Top 10% | share
";p90p100;1996;0.581
Brazil;"sptinc_p90p100_z_BR
Pre-tax national income 
Top 10% | share
";p90p100;1997;0.581
Brazil;"sptinc_p90p100_z_BR
Pre-tax national income 
Top 10% | share
";p90p100;1998;0.581
Brazil;"sptinc_p90p100_z_BR
Pre-tax national income 
Top 10% | share
";p90p100;1999;0.581
Brazil;"sptinc_p90p100_z_BR
Pre-tax national income 
Top 10% | share
";p90p100;2000;0.581
Brazil;"sptinc_p90p100_z_BR
Pre-tax national income 
Top 10% | share
";p90p100;2001;0.581
Brazil;"sptinc_p90p100_z_BR
Pre-tax national income 
Top 10% | share
";p90p100;2002;0.5929
Brazil;"sptinc_p90p100_z_BR
Pre-tax national income 
Top 10% | share
";p90p100;2003;0.5884
Brazil;"sptinc_p90p100_z_BR
Pre-tax national income 
Top 10% | share
";p90p100;2004;0.5777
Brazil;"sptinc_p90p100_z_BR
Pre-tax national income 
Top 10% | share
";p90p100;2005;0.5986
Brazil;"sptinc_p90p100_z_BR
Pre-tax national income 
Top 10% | share
";p90p100;2006;0.6017
Brazil;"sptinc_p90p100_z_BR
Pre-tax national income 
Top 10% | share
";p90p100;2007;0.5859
Brazil;"sptinc_p90p100_z_BR
Pre-tax national income 
Top 10% | share
";p90p100;2008;0.5904
Brazil;"sptinc_p90p100_z_BR
Pre-tax national income 
Top 10% | share
";p90p100;2009;0.5866
Brazil;"sptinc_p90p100_z_BR
Pre-tax national income 
Top 10% | share
";p90p100;2010;0.5945
Brazil;"sptinc_p90p100_z_BR
Pre-tax national income 
Top 10% | share
";p90p100;2011;0.6022
Brazil;"sptinc_p90p100_z_BR
Pre-tax national income 
Top 10% | share
";p90p100;2012;0.5936
Brazil;"sptinc_p90p100_z_BR
Pre-tax national income 
Top 10% | share
";p90p100;2013;0.5836
Brazil;"sptinc_p90p100_z_BR
Pre-tax national income 
Top 10% | share
";p90p100;2014;0.5867
Brazil;"sptinc_p90p100_z_BR
Pre-tax national income 
Top 10% | share
";p90p100;2015;0.5986
Brazil;"shweal_p90p100_z_BR
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;1995;0.7391
Brazil;"shweal_p90p100_z_BR
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;1996;0.7396
Brazil;"shweal_p90p100_z_BR
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;1997;0.7368
Brazil;"shweal_p90p100_z_BR
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;1998;0.7374
Brazil;"shweal_p90p100_z_BR
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;1999;0.737
Brazil;"shweal_p90p100_z_BR
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2000;0.7392
Brazil;"shweal_p90p100_z_BR
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2001;0.737
Brazil;"shweal_p90p100_z_BR
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2002;0.7241
Brazil;"shweal_p90p100_z_BR
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2003;0.7401
Brazil;"shweal_p90p100_z_BR
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2004;0.7627
Brazil;"shweal_p90p100_z_BR
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2005;0.7762
Brazil;"shweal_p90p100_z_BR
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2006;0.7541
Brazil;"shweal_p90p100_z_BR
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2007;0.7428
Brazil;"shweal_p90p100_z_BR
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2008;0.7596
Brazil;"shweal_p90p100_z_BR
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2009;0.7837
Brazil;"shweal_p90p100_z_BR
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2010;0.7737
Brazil;"shweal_p90p100_z_BR
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2011;0.7822
Brazil;"shweal_p90p100_z_BR
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2012;0.7853
Brazil;"shweal_p90p100_z_BR
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2013;0.7541
Brazil;"shweal_p90p100_z_BR
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2014;0.7734
Brazil;"shweal_p90p100_z_BR
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2015;0.7613
Bulgaria;"sptinc_p90p100_z_BG
Pre-tax national income 
Top 10% | share
";p90p100;1995;0.4052
Bulgaria;"sptinc_p90p100_z_BG
Pre-tax national income 
Top 10% | share
";p90p100;1996;0.3887
Bulgaria;"sptinc_p90p100_z_BG
Pre-tax national income 
Top 10% | share
";p90p100;1997;0.3801
Bulgaria;"sptinc_p90p100_z_BG
Pre-tax national income 
Top 10% | share
";p90p100;1998;0.3612
Bulgaria;"sptinc_p90p100_z_BG
Pre-tax national income 
Top 10% | share
";p90p100;1999;0.361
Bulgaria;"sptinc_p90p100_z_BG
Pre-tax national income 
Top 10% | share
";p90p100;2000;0.3502
Bulgaria;"sptinc_p90p100_z_BG
Pre-tax national income 
Top 10% | share
";p90p100;2001;0.3622
Bulgaria;"sptinc_p90p100_z_BG
Pre-tax national income 
Top 10% | share
";p90p100;2002;0.3759
Bulgaria;"sptinc_p90p100_z_BG
Pre-tax national income 
Top 10% | share
";p90p100;2003;0.3647
Bulgaria;"sptinc_p90p100_z_BG
Pre-tax national income 
Top 10% | share
";p90p100;2004;0.3579
Bulgaria;"sptinc_p90p100_z_BG
Pre-tax national income 
Top 10% | share
";p90p100;2005;0.3611
Bulgaria;"sptinc_p90p100_z_BG
Pre-tax national income 
Top 10% | share
";p90p100;2006;0.3563
Bulgaria;"sptinc_p90p100_z_BG
Pre-tax national income 
Top 10% | share
";p90p100;2007;0.3431
Bulgaria;"sptinc_p90p100_z_BG
Pre-tax national income 
Top 10% | share
";p90p100;2008;0.3353
Bulgaria;"sptinc_p90p100_z_BG
Pre-tax national income 
Top 10% | share
";p90p100;2009;0.3546
Bulgaria;"sptinc_p90p100_z_BG
Pre-tax national income 
Top 10% | share
";p90p100;2010;0.353
Bulgaria;"sptinc_p90p100_z_BG
Pre-tax national income 
Top 10% | share
";p90p100;2011;0.3555
Bulgaria;"sptinc_p90p100_z_BG
Pre-tax national income 
Top 10% | share
";p90p100;2012;0.3753
Bulgaria;"sptinc_p90p100_z_BG
Pre-tax national income 
Top 10% | share
";p90p100;2013;0.3605
Bulgaria;"sptinc_p90p100_z_BG
Pre-tax national income 
Top 10% | share
";p90p100;2014;0.3795
Bulgaria;"sptinc_p90p100_z_BG
Pre-tax national income 
Top 10% | share
";p90p100;2015;0.3908
Bulgaria;"shweal_p90p100_z_BG
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;1995;0.5743
Bulgaria;"shweal_p90p100_z_BG
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;1996;0.5709
Bulgaria;"shweal_p90p100_z_BG
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;1997;0.569
Bulgaria;"shweal_p90p100_z_BG
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;1998;0.5651
Bulgaria;"shweal_p90p100_z_BG
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;1999;0.5614
Bulgaria;"shweal_p90p100_z_BG
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2000;0.5602
Bulgaria;"shweal_p90p100_z_BG
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2001;0.5622
Bulgaria;"shweal_p90p100_z_BG
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2002;0.5704
Bulgaria;"shweal_p90p100_z_BG
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2003;0.5693
Bulgaria;"shweal_p90p100_z_BG
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2004;0.5692
Bulgaria;"shweal_p90p100_z_BG
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2005;0.5689
Bulgaria;"shweal_p90p100_z_BG
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2006;0.5667
Bulgaria;"shweal_p90p100_z_BG
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2007;0.5632
Bulgaria;"shweal_p90p100_z_BG
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2008;0.5618
Bulgaria;"shweal_p90p100_z_BG
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2009;0.566
Bulgaria;"shweal_p90p100_z_BG
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2010;0.5658
Bulgaria;"shweal_p90p100_z_BG
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2011;0.566
Bulgaria;"shweal_p90p100_z_BG
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2012;0.5699
Bulgaria;"shweal_p90p100_z_BG
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2013;0.5673
Bulgaria;"shweal_p90p100_z_BG
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2014;0.5706
Bulgaria;"shweal_p90p100_z_BG
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2015;0.5733
Canada;"sptinc_p90p100_z_CA
Pre-tax national income 
Top 10% | share
";p90p100;1995;0.3317
Canada;"sptinc_p90p100_z_CA
Pre-tax national income 
Top 10% | share
";p90p100;1996;0.3383
